INDRA UUID	Confidence	PMID	Evidence	Subject	Predicate	Object
4dfd08e6-3597-4586-a86b-05a2835b1eb1	1.0	10882119	Strikingly, the annexin I peptide Ac9-25 causes the same FPR-GFP internalization on an identical time scale ().	p(HGNC:ANXA1)	directlyIncreases	act(p(HGNC:FPR1))
87efaf9f-e7f8-4ef2-b4b0-080591f533b8	1.0	18060741	Since it is also known that beta-arrestin1/2 mediates GPCR endocytosis through clathrin coated pits, we examined whether overexpression of beta-arrestin2 enhances internalization of FPR in CHO cells.	p(HGNC:ARRB2)	directlyIncreases	act(p(HGNC:FPR1))
79022428-016a-4426-88b7-02480dd71e4c	1.0	24491917	There were no differences (data not shown) between the responses induced by ATP and the stable analogue ATP-gammaS, and ATP-gammaS was used to study the ATP induced response in all further experiments.The ATP triggered FPR1 reactivation was further examined by determining the relationship between the level of superoxide production and the concentrations of both ATP and fMIFL.	a(CHEBI:15422)	directlyIncreases	act(p(HGNC:FPR1))
354d93b5-7a15-49f0-b972-c2ed87d96a0a	1.0	25367365	For Galphas coupled GPCRs, such as the beta2-adrenergic receptor or the H2-histamine receptor, specific ligand agonists and antagonists, as well as an adenylyl cyclase activator and a cell permeable cAMP analog were able to rapidly modulate the affinity of the integrin and cell adhesion after SDF-1 and CXCR4 or FPR meadiated activation [XREF_BIBR].	a(CHEBI:17489)	directlyIncreases	act(p(HGNC:FPR1))
804a8149-68e7-4cce-950a-86b28542dd69	1.0	24778447	For example, the kappa-opioid receptor is partially internalized following cross desensitization induced by CXCR4 (XREF_BIBR), and cross desensitization of CCR5 following activation of FPR1 in monocytes and dendritic cells is associated with virtually complete staurosporine sensitive internalization (XREF_BIBR, XREF_BIBR).	p(HGNC:CCR5)	directlyIncreases	act(p(HGNC:FPR1))
fd48f6b5-19f5-4e46-8a8a-8aecfb691048	1.0	6960662	The total FKBP enzymatic activity in the infarct area was increased and blocked dose dependently by FK506.	a(PUBCHEM:445643)	directlyIncreases	act(p(HGNC:FPR1))
bdd77dae-9823-431a-a6d5-388e105d26ac	1.0	3233213	FMLP also triggers adhesion of L1-2 FPR cells to TNF-alpha- or LPS activated bEnd3 cells (mouse brain derived endothelial cells) and to purified mouse VCAM-1.	a(PUBCHEM:443295)	directlyIncreases	act(p(HGNC:FPR1))
15159a25-c9a2-4599-b723-e228318e8d90	1.0	4779826	Soluble and membrane bound fibronectin greatly increased fMLP induced chemotaxis of CHO cells expressing FPR, but not of wild-type CHO cells, suggesting a role for FPR in activation of integrin function.	p(HGNC:FN1)	directlyIncreases	act(p(HGNC:FPR1))
67145cbf-7d34-4e87-8abc-fa6c0bf7a811	1.0	20197768	Consequently, treatment of FPR expressing GBM cells with methyltransferase inhibitor or transfection of the wild-type p53 reduced FPR expression and promoted GBM cell differentiation.	p(HGNC:FPR1)	directlyIncreases	act(bp(GO:"GO:0030154"))
1c0aab5c-6e83-46da-86c7-30ea0b49c0b0	1.0	18060741	Representative western blots of the time courses of ERK1/2 activation by wild-type FPR, FPR R123A and FPR N297A are shown in, and the quantification from three separate experiments is presented in B.	p(HGNC:FPR1, var("p.Arg123Ala"))	directlyIncreases	act(p(FPLX:ERK))
bc58dced-f7a1-43ef-add7-9a9d518987c9	1.0	18060741	Similarly, the EC for fMLF induced intracellular calcium release by FPR R123A was about 250-fold higher than that of wild-type FPR.	p(HGNC:FPR1, var("p.Arg123Ala"))	directlyIncreases	act(a(CHEBI:29108))
74f61102-1507-4ea7-8613-14042cb0cf04	1.0	18060741	Similarly, the EC for fMLF induced intracellular calcium release by FPR R123A was about 250-fold higher than that of wild-type FPR.	p(HGNC:FPR1, var("p.Arg123Ala"))	directlyIncreases	act(a(PUBCHEM:443295))
2eb5ce6a-703f-4051-8981-025a7a18ba3c	1.0	18060741	Representative western blots of the time courses of ERK1/2 activation by wild-type FPR, FPR R123A and FPR N297A are shown in, and the quantification from three separate experiments is presented in B.	p(HGNC:FPR1, var("p.Asn297Ala"))	directlyIncreases	act(p(FPLX:ERK))
45dc76df-2c97-4ec8-a291-21ba42b31089	1.0	23241962	We describe a novel intestinal epithelial FPR signaling pathway that is activated by an endogenous FPR ligand, annexin A1 (ANXA1), and its cleavage product Ac2-26, which mediate activation of ROS by an epithelial NADPH oxidase, NOX1.	p(HGNC:FPR1)	directlyIncreases	act(p(HGNC:ANXA1))
f08430e5-7d4e-465b-9144-aade3cc959aa	1.0	26416965	We reported previously that mitochondria are required for FPR induced ATP release and activation of PMNs (XREF_BIBR).	p(HGNC:FPR1)	directlyIncreases	act(a(CHEBI:15422))
951cc7d2-e38e-48d4-b69d-711d5f5c0e7c	1.0	PMC4071789	The abilities of the receptors for C5a and fMLP to activate PLC beta2 and PLC beta3 through the Gbetagamma subunits of endogenous Gi proteins in COS-7 cells were tested because both PLC beta2 and PLC beta3 were shown to be activated by the betagamma subunits of G proteins in in vitro reconstitution assays.	p(HGNC:FPR1)	directlyIncreases	act(p(HGNC:BHLHE22))
537c30b2-7c3e-4210-9863-696c94fbd17a	1.0	4699629	These data demonstrate that fMLP receptor, which couples to a ptx sensitive G protein, activates both PLC and cAMP production.	p(HGNC:FPR1)	directlyIncreases	act(a(CHEBI:17489))
203ee862-8599-4df1-bdf1-38068565a4ab	1.0	24778447	Thus, dissimilar usage of extra and intracellular calcium can not explain the difference in susceptibility to FPR1 mediated cross desensitization of CCR1 and CCR2.	p(HGNC:FPR1)	directlyIncreases	act(p(HGNC:CCR1))
c2b74a97-7891-4d2c-ba3a-fa4f80c4df2b	1.0	24778447	Thus, dissimilar usage of extra and intracellular calcium can not explain the difference in susceptibility to FPR1 mediated cross desensitization of CCR1 and CCR2.	p(HGNC:FPR1)	directlyIncreases	act(p(HGNC:CCR2))
d2e39367-2651-4596-b02b-c5c87ab21107	1.0	PMC4724198	To identify the signaling pathway to ARF and Rho activation by fMLP, we used pertussis toxin and wortmannin to examine the requirement for heterotrimeric G proteins of the Gi family and for phosphoinositide 3-kinase, respectively.	p(HGNC:FPR1)	directlyIncreases	act(p(HGNC:CDKN2A))
fed30a85-9642-41e5-b3a0-2a688700bf2b	1.0	20197768	Our earlier study showed that stimulation of FPR in human GBM cells increased cell production of VEGF (Zhou et al, 2005) and another angiogenic chemokine IL8 (CXCL8) (Yao et al, 2008a).	p(HGNC:FPR1)	directlyIncreases	act(p(HGNC:CXCL8))
db4f143c-7fd8-480e-aa86-0b6205029d48	1.0	17577578	CsH has been reported to inhibit FPR mediated Ca mobilization, chemotaxis, and release of proinflammatory mediators.	p(HGNC:FPR1)	directlyIncreases	act(a(CHEBI:29108))
97906647-ebec-43c4-b91a-deb970875b8c	1.0	22610094	Calcium Mobilization Induced by FPR1 and FPR2 and ALX Agonists.	p(HGNC:FPR1)	directlyIncreases	act(a(PUBCHEM:5460341))
7cfdaa91-fcf0-43a6-8e22-0bb131aa9c9d	1.0	PMC4057247	The ETA-receptor antagonist cyclo-(-D-Trp-D-Asp-Pro-D-Val-Leu) (BQ123), and the ETB-receptor antagonist [Cys11-Cys15]-endothelin-1(11-21) (IRL1038) antagonized the stimulatory effect of ET-2 on migration, and the inhibitory effect of high concentrations of ET-2 on fMLP-activated chemotaxis.	p(HGNC:FPR1)	directlyIncreases	act(p(HGNC:ECSCR))
7447066a-c10b-4679-a234-fc9d7b497ff5	1.0	24466048	Nevertheless, more recent reports showed transactivation of the EGFR by FPR1 in glioblastoma cells and in monocytes, in which FPR1 modulates the activation of EGFR and TrkA, the NGF receptor XREF_BIBR - XREF_BIBR; thus, we can not exclude that the uPAR mediated activation of EGFR observed in previous studies XREF_BIBR involved also FPR1.	p(HGNC:FPR1)	directlyIncreases	act(p(HGNC:EGFR))
ddc32f22-e6c1-484d-8c31-712c32de4477	1.0	7019924	The Ser/Thr phosphorylation of Gab2 required the activation of extracellular signal regulated kinase, and fMLP receptor stimulation indeed activated extracellular signal regulated kinase in the cells.	p(HGNC:FPR1)	directlyIncreases	act(p(FPLX:ERK))
406c6b3e-a235-497d-b4b2-5c18bd8d7ff2	1.0	PMC4562269	These results demonstrate that the efflux of cytoplasmic Ca2+ mobilized from intracellular stores during activation of neutrophils by fMLP, and the subsequent influx of extracellular Ca2+ to replete these stores, are chronologically distinct events in fMLP-activated neutrophils.	p(HGNC:FPR1)	directlyIncreases	act(p(HGNC:FGR))
91ab1476-f713-4388-9ef7-12a411001de4	1.0	3761716	Expression of the recombinant FPR gene product in FPR transfected HL60 cells and the absence of the endogenous FPR in vector transfected HL60 cells was demonstrated by Northern blot and flow cytometric analyses.	p(HGNC:FPR1)	directlyIncreases	act(p(HGNC:FPR1))
91ab1476-f713-4388-9ef7-12a411001de4	1.0	3761716	Expression of the recombinant FPR gene product in FPR transfected HL60 cells and the absence of the endogenous FPR in vector transfected HL60 cells was demonstrated by Northern blot and flow cytometric analyses.	p(HGNC:FPR1)	directlyIncreases	act(p(HGNC:FPR1))
4b176a94-ac19-4cfe-a0fe-a5f8091849df	1.0	4552453	In transfected cells, dissociation of ligand is sensitive to guanine nucleotide, the G protein is pertussis toxin sensitive, FPR and G protein appear to be precoupled, the F-actin response is stimulated with the same dose response profile as in neutrophils, and the F-actin accumulation response is directly regulated by the FPR, even long after initial stimulation.	p(HGNC:FPR1)	directlyIncreases	act(p(FPLX:"F_actin"))
5623890a-c10b-4e49-a677-8c18ff022412	1.0	PMC3552438	Our data suggest that fMLP, C5a and LTB4 effectively activate the G-proteins, Gi2 and Gi3, in HL-60 cells and that fMLP may additionally activate PTX-insensitive G-proteins.	p(HGNC:FPR1)	directlyIncreases	act(p(HGNC:GABBR1))
e821938b-2f28-4e9e-82c2-67b567d67c3c	1.0	25263443	Activation of each FPR induced the epithelial-to-mesenchymal transition, proliferation, resistance to apoptosis and migration of GC cells in culture.	p(HGNC:FPR1)	directlyIncreases	act(p(HGNC:GC))
9e8414df-e90d-48ea-aaed-267ca906f933	1.0	12565836	Thus, the [H] FMLP binding assay analyzes only a fraction of the total pool of FPR molecules, which does not necessarily reflect the GPCR pool that mediates GDP/GTP exchange.To corroborate the hypothesis that missing N glycosylation results in FPR misfolding with a consequent functional defect, we studied FPR catalyzed GDP and GTPgammaS exchange at Galphabetagamma.	p(HGNC:FPR1)	directlyIncreases	act(a(CHEBI:17552))
